match id,patch,queue,region
2149571288,5.11,ranked,2
2149571406,5.11,ranked,2
2149571435,5.11,ranked,2
2149571718,5.11,ranked,2
2149545894,5.11,ranked,2
2149545994,5.11,ranked,2
2149546023,5.11,ranked,2
2149546158,5.11,ranked,2
2149546163,5.11,ranked,2
2149546283,5.11,ranked,2
2149546312,5.11,ranked,2
2149560139,5.11,ranked,2
2149568362,5.11,ranked,2
2149568762,5.11,ranked,2
2149568995,5.11,ranked,2
2149569073,5.11,ranked,2
2149569105,5.11,ranked,2
2149569144,5.11,ranked,2
2149569180,5.11,ranked,2
2149569216,5.11,ranked,2
2149569289,5.11,ranked,2
2149569341,5.11,ranked,2
2149569366,5.11,ranked,2
2149569449,5.11,ranked,2
2149569471,5.11,ranked,2
2149569511,5.11,ranked,2
2149569544,5.11,ranked,2
2149569639,5.11,ranked,2
2149569796,5.11,ranked,2
2149569893,5.11,ranked,2
2149569952,5.11,ranked,2
2149569970,5.11,ranked,2
2149569988,5.11,ranked,2
2149570010,5.11,ranked,2
2149570013,5.11,ranked,2
2149570278,5.11,ranked,2
2149570282,5.11,ranked,2
2149570332,5.11,ranked,2
2149570369,5.11,ranked,2
2149570602,5.11,ranked,2
2149570853,5.11,ranked,2
2149570954,5.11,ranked,2
2149571030,5.11,ranked,2
2149571110,5.11,ranked,2
2149571138,5.11,ranked,2
2149571209,5.11,ranked,2
2149571236,5.11,ranked,2
2149571247,5.11,ranked,2
2149571419,5.11,ranked,2
2149571422,5.11,ranked,2
2149571436,5.11,ranked,2
2149571497,5.11,ranked,2
2149571610,5.11,ranked,2
2149572166,5.11,ranked,2
2149572243,5.11,ranked,2
2149572275,5.11,ranked,2
2149572388,5.11,ranked,2
2149580458,5.11,ranked,2
2149580791,5.11,ranked,2
2149580940,5.11,ranked,2
2149546098,5.11,ranked,2
2149546168,5.11,ranked,2
2149546290,5.11,ranked,2
2149546339,5.11,ranked,2
2149546413,5.11,ranked,2
2149546478,5.11,ranked,2
2149546543,5.11,ranked,2
2149560113,5.11,ranked,2
2149568929,5.11,ranked,2
2149569221,5.11,ranked,2
2149569270,5.11,ranked,2
2149569303,5.11,ranked,2
2149569339,5.11,ranked,2
2149569419,5.11,ranked,2
2149569510,5.11,ranked,2
2149569634,5.11,ranked,2
2149569641,5.11,ranked,2
2149569688,5.11,ranked,2
2149569694,5.11,ranked,2
2149569845,5.11,ranked,2
2149569894,5.11,ranked,2
2149569955,5.11,ranked,2
2149569969,5.11,ranked,2
2149569987,5.11,ranked,2
2149570017,5.11,ranked,2
2149570022,5.11,ranked,2
2149570077,5.11,ranked,2
2149570110,5.11,ranked,2
2149570140,5.11,ranked,2
2149570281,5.11,ranked,2
2149570286,5.11,ranked,2
2149570324,5.11,ranked,2
2149570630,5.11,ranked,2
2149570753,5.11,ranked,2
2149571000,5.11,ranked,2
2149571170,5.11,ranked,2
2149571275,5.11,ranked,2
2149571318,5.11,ranked,2
2149571342,5.11,ranked,2
2149571378,5.11,ranked,2
2149571407,5.11,ranked,2
2149571431,5.11,ranked,2
2149571460,5.11,ranked,2
2149571626,5.11,ranked,2
2149571652,5.11,ranked,2
2149571726,5.11,ranked,2
2149571807,5.11,ranked,2
2149571840,5.11,ranked,2
2149571924,5.11,ranked,2
2149572028,5.11,ranked,2
2149572113,5.11,ranked,2
2149572272,5.11,ranked,2
2149572452,5.11,ranked,2
2149580500,5.11,ranked,2
2149580522,5.11,ranked,2
2149580564,5.11,ranked,2
2149580769,5.11,ranked,2
2149580789,5.11,ranked,2
2149580825,5.11,ranked,2
2149545992,5.11,ranked,2
2149546069,5.11,ranked,2
2149546162,5.11,ranked,2
2149546204,5.11,ranked,2
2149546242,5.11,ranked,2
2149546264,5.11,ranked,2
2149546288,5.11,ranked,2
2149546390,5.11,ranked,2
2149546411,5.11,ranked,2
2149546456,5.11,ranked,2
2149546550,5.11,ranked,2
2149546632,5.11,ranked,2
2149546665,5.11,ranked,2
2149569551,5.11,ranked,2
2149569770,5.11,ranked,2
2149569780,5.11,ranked,2
2149569834,5.11,ranked,2
2149569968,5.11,ranked,2
2149570023,5.11,ranked,2
2149570187,5.11,ranked,2
2149570256,5.11,ranked,2
2149570290,5.11,ranked,2
2149570308,5.11,ranked,2
2149570361,5.11,ranked,2
2149570986,5.11,ranked,2
2149571131,5.11,ranked,2
2149571150,5.11,ranked,2
2149571347,5.11,ranked,2
2149571432,5.11,ranked,2
2149571454,5.11,ranked,2
2149571476,5.11,ranked,2
2149571500,5.11,ranked,2
2149571541,5.11,ranked,2
2149571556,5.11,ranked,2
2149571625,5.11,ranked,2
2149571697,5.11,ranked,2
2149571714,5.11,ranked,2
2149571767,5.11,ranked,2
2149571779,5.11,ranked,2
2149571786,5.11,ranked,2
2149571834,5.11,ranked,2
2149571861,5.11,ranked,2
2149571925,5.11,ranked,2
2149571980,5.11,ranked,2
2149572016,5.11,ranked,2
2149572116,5.11,ranked,2
2149572219,5.11,ranked,2
2149572325,5.11,ranked,2
2149572369,5.11,ranked,2
2149572430,5.11,ranked,2
2149572699,5.11,ranked,2
2149572879,5.11,ranked,2
2149572972,5.11,ranked,2
2149580457,5.11,ranked,2
2149580480,5.11,ranked,2
2149580528,5.11,ranked,2
2149580552,5.11,ranked,2
2149580563,5.11,ranked,2
2149580636,5.11,ranked,2
2149580649,5.11,ranked,2
2149580792,5.11,ranked,2
2149580813,5.11,ranked,2
2149581024,5.11,ranked,2
2149581035,5.11,ranked,2
2149581089,5.11,ranked,2
2149581182,5.11,ranked,2
2149581359,5.11,ranked,2
2149581362,5.11,ranked,2
2149546232,5.11,ranked,2
2149546276,5.11,ranked,2
2149546287,5.11,ranked,2
2149546338,5.11,ranked,2
2149546391,5.11,ranked,2
2149546414,5.11,ranked,2
2149546435,5.11,ranked,2
2149546455,5.11,ranked,2
2149546474,5.11,ranked,2
2149546511,5.11,ranked,2
2149546595,5.11,ranked,2
2149546607,5.11,ranked,2
2149546669,5.11,ranked,2
2149546784,5.11,ranked,2
2149546927,5.11,ranked,2
2149569215,5.11,ranked,2
2149569712,5.11,ranked,2
2149569790,5.11,ranked,2
2149570112,5.11,ranked,2
2149570149,5.11,ranked,2
2149570156,5.11,ranked,2
2149570184,5.11,ranked,2
2149570279,5.11,ranked,2
2149570346,5.11,ranked,2
2149570998,5.11,ranked,2
2149571073,5.11,ranked,2
2149571317,5.11,ranked,2
2149571366,5.11,ranked,2
2149571444,5.11,ranked,2
2149571507,5.11,ranked,2
2149571725,5.11,ranked,2
2149571798,5.11,ranked,2
2149571815,5.11,ranked,2
2149571923,5.11,ranked,2
2149571994,5.11,ranked,2
2149572008,5.11,ranked,2
2149572024,5.11,ranked,2
2149572059,5.11,ranked,2
2149572072,5.11,ranked,2
2149572244,5.11,ranked,2
2149572276,5.11,ranked,2
2149572371,5.11,ranked,2
2149572392,5.11,ranked,2
2149572731,5.11,ranked,2
2149572938,5.11,ranked,2
2149573048,5.11,ranked,2
2149573256,5.11,ranked,2
2149573319,5.11,ranked,2
2149573325,5.11,ranked,2
2149573362,5.11,ranked,2
2149580481,5.11,ranked,2
2149580532,5.11,ranked,2
2149580540,5.11,ranked,2
2149580576,5.11,ranked,2
2149580626,5.11,ranked,2
2149580651,5.11,ranked,2
2149580675,5.11,ranked,2
2149580700,5.11,ranked,2
2149580857,5.11,ranked,2
2149580886,5.11,ranked,2
2149580951,5.11,ranked,2
2149580973,5.11,ranked,2
2149581091,5.11,ranked,2
2149581115,5.11,ranked,2
2149581276,5.11,ranked,2
2149581544,5.11,ranked,2
2149581665,5.11,ranked,2
2149581817,5.11,ranked,2
2149546434,5.11,ranked,2
2149546508,5.11,ranked,2
2149546521,5.11,ranked,2
2149546612,5.11,ranked,2
2149546629,5.11,ranked,2
2149546660,5.11,ranked,2
2149546773,5.11,ranked,2
2149569304,5.11,ranked,2
2149570068,5.11,ranked,2
2149570329,5.11,ranked,2
2149570344,5.11,ranked,2
2149571183,5.11,ranked,2
2149571418,5.11,ranked,2
2149571499,5.11,ranked,2
2149571555,5.11,ranked,2
2149571624,5.11,ranked,2
2149571987,5.11,ranked,2
2149572112,5.11,ranked,2
2149572337,5.11,ranked,2
2149572368,5.11,ranked,2
2149572471,5.11,ranked,2
2149572531,5.11,ranked,2
2149572577,5.11,ranked,2
2149572582,5.11,ranked,2
2149572612,5.11,ranked,2
2149572624,5.11,ranked,2
2149572751,5.11,ranked,2
2149572808,5.11,ranked,2
2149572878,5.11,ranked,2
2149572930,5.11,ranked,2
2149573003,5.11,ranked,2
2149573009,5.11,ranked,2
2149573043,5.11,ranked,2
2149573097,5.11,ranked,2
2149573153,5.11,ranked,2
2149573197,5.11,ranked,2
2149573261,5.11,ranked,2
2149573300,5.11,ranked,2
2149573428,5.11,ranked,2
2149573466,5.11,ranked,2
2149573526,5.11,ranked,2
2149580517,5.11,ranked,2
2149580633,5.11,ranked,2
2149580647,5.11,ranked,2
2149580693,5.11,ranked,2
2149580706,5.11,ranked,2
2149580722,5.11,ranked,2
2149580790,5.11,ranked,2
2149580856,5.11,ranked,2
2149580867,5.11,ranked,2
2149580894,5.11,ranked,2
2149580928,5.11,ranked,2
2149580971,5.11,ranked,2
2149580991,5.11,ranked,2
2149581001,5.11,ranked,2
2149581057,5.11,ranked,2
2149581186,5.11,ranked,2
2149581299,5.11,ranked,2
2149581356,5.11,ranked,2
2149581507,5.11,ranked,2
2149581597,5.11,ranked,2
2149581664,5.11,ranked,2
2149581789,5.11,ranked,2
2149581838,5.11,ranked,2
2149581934,5.11,ranked,2
2149582054,5.11,ranked,2
2149582073,5.11,ranked,2
2149582174,5.11,ranked,2
2149582588,5.11,ranked,2
2149582759,5.11,ranked,2
2149546436,5.11,ranked,2
2149546528,5.11,ranked,2
2149546548,5.11,ranked,2
2149546576,5.11,ranked,2
2149546792,5.11,ranked,2
2149546935,5.11,ranked,2
2149547002,5.11,ranked,2
2149547011,5.11,ranked,2
2149547119,5.11,ranked,2
2149570067,5.11,ranked,2
2149570271,5.11,ranked,2
2149570328,5.11,ranked,2
2149571558,5.11,ranked,2
2149571748,5.11,ranked,2
2149571853,5.11,ranked,2
2149572002,5.11,ranked,2
2149572042,5.11,ranked,2
2149572236,5.11,ranked,2
2149572315,5.11,ranked,2
2149572390,5.11,ranked,2
2149572456,5.11,ranked,2
2149572473,5.11,ranked,2
2149572615,5.11,ranked,2
2149572655,5.11,ranked,2
2149572694,5.11,ranked,2
2149572803,5.11,ranked,2
2149572809,5.11,ranked,2
2149572824,5.11,ranked,2
2149572877,5.11,ranked,2
2149572891,5.11,ranked,2
2149572923,5.11,ranked,2
2149572931,5.11,ranked,2
2149572991,5.11,ranked,2
2149573008,5.11,ranked,2
2149573024,5.11,ranked,2
2149573034,5.11,ranked,2
2149573075,5.11,ranked,2
2149573230,5.11,ranked,2
2149573347,5.11,ranked,2
2149573419,5.11,ranked,2
2149573511,5.11,ranked,2
2149573547,5.11,ranked,2
2149573578,5.11,ranked,2
2149573714,5.11,ranked,2
2149573805,5.11,ranked,2
2149573971,5.11,ranked,2
2149580692,5.11,ranked,2
2149580699,5.11,ranked,2
2149580703,5.11,ranked,2
2149580730,5.11,ranked,2
2149580863,5.11,ranked,2
2149580945,5.11,ranked,2
2149580968,5.11,ranked,2
2149581064,5.11,ranked,2
2149581078,5.11,ranked,2
2149581140,5.11,ranked,2
2149581185,5.11,ranked,2
2149581297,5.11,ranked,2
2149581315,5.11,ranked,2
2149581379,5.11,ranked,2
2149581457,5.11,ranked,2
2149581543,5.11,ranked,2
2149581624,5.11,ranked,2
2149581702,5.11,ranked,2
2149581792,5.11,ranked,2
2149581816,5.11,ranked,2
2149581973,5.11,ranked,2
2149582002,5.11,ranked,2
2149582025,5.11,ranked,2
2149582100,5.11,ranked,2
2149582291,5.11,ranked,2
2149582447,5.11,ranked,2
2149582580,5.11,ranked,2
2149546572,5.11,ranked,2
2149546783,5.11,ranked,2
2149546791,5.11,ranked,2
2149546891,5.11,ranked,2
2149546950,5.11,ranked,2
2149546982,5.11,ranked,2
2149547025,5.11,ranked,2
2149547111,5.11,ranked,2
2149547121,5.11,ranked,2
2149547156,5.11,ranked,2
2149547188,5.11,ranked,2
2149547202,5.11,ranked,2
2149547236,5.11,ranked,2
2149547334,5.11,ranked,2
2149571993,5.11,ranked,2
2149572208,5.11,ranked,2
2149572331,5.11,ranked,2
2149572574,5.11,ranked,2
2149572736,5.11,ranked,2
2149572872,5.11,ranked,2
2149572888,5.11,ranked,2
2149572926,5.11,ranked,2
2149572947,5.11,ranked,2
2149572969,5.11,ranked,2
2149573033,5.11,ranked,2
2149573150,5.11,ranked,2
2149573154,5.11,ranked,2
2149573180,5.11,ranked,2
2149573211,5.11,ranked,2
2149573231,5.11,ranked,2
2149573248,5.11,ranked,2
2149573299,5.11,ranked,2
2149573321,5.11,ranked,2
2149573353,5.11,ranked,2
2149573391,5.11,ranked,2
2149573408,5.11,ranked,2
2149573453,5.11,ranked,2
2149573467,5.11,ranked,2
2149573823,5.11,ranked,2
2149573859,5.11,ranked,2
2149573871,5.11,ranked,2
2149573934,5.11,ranked,2
2149574061,5.11,ranked,2
2149574097,5.11,ranked,2
2149580637,5.11,ranked,2
2149580787,5.11,ranked,2
2149580901,5.11,ranked,2
2149580957,5.11,ranked,2
2149581112,5.11,ranked,2
2149581252,5.11,ranked,2
2149581277,5.11,ranked,2
2149581314,5.11,ranked,2
2149581381,5.11,ranked,2
2149581502,5.11,ranked,2
2149581530,5.11,ranked,2
2149581533,5.11,ranked,2
2149581539,5.11,ranked,2
2149581594,5.11,ranked,2
2149581666,5.11,ranked,2
2149581782,5.11,ranked,2
2149581822,5.11,ranked,2
2149581887,5.11,ranked,2
2149581909,5.11,ranked,2
2149581918,5.11,ranked,2
2149581945,5.11,ranked,2
2149581978,5.11,ranked,2
2149581996,5.11,ranked,2
2149582075,5.11,ranked,2
2149582146,5.11,ranked,2
2149582172,5.11,ranked,2
2149582214,5.11,ranked,2
2149582235,5.11,ranked,2
2149582280,5.11,ranked,2
2149582587,5.11,ranked,2
2149582605,5.11,ranked,2
2149582737,5.11,ranked,2
2149582772,5.11,ranked,2
2149582939,5.11,ranked,2
2149546663,5.11,ranked,2
2149546772,5.11,ranked,2
2149546786,5.11,ranked,2
2149546912,5.11,ranked,2
2149546916,5.11,ranked,2
2149546961,5.11,ranked,2
2149547024,5.11,ranked,2
2149547066,5.11,ranked,2
2149547085,5.11,ranked,2
2149547113,5.11,ranked,2
2149547206,5.11,ranked,2
2149547345,5.11,ranked,2
2149571992,5.11,ranked,2
2149572206,5.11,ranked,2
2149572687,5.11,ranked,2
2149572737,5.11,ranked,2
2149572765,5.11,ranked,2
2149572811,5.11,ranked,2
2149572871,5.11,ranked,2
2149572889,5.11,ranked,2
2149573044,5.11,ranked,2
2149573226,5.11,ranked,2
2149573285,5.11,ranked,2
2149573309,5.11,ranked,2
2149573373,5.11,ranked,2
2149573390,5.11,ranked,2
2149573406,5.11,ranked,2
2149573418,5.11,ranked,2
2149573439,5.11,ranked,2
2149573514,5.11,ranked,2
2149573636,5.11,ranked,2
2149573700,5.11,ranked,2
2149573770,5.11,ranked,2
2149573793,5.11,ranked,2
2149573825,5.11,ranked,2
2149573847,5.11,ranked,2
2149573861,5.11,ranked,2
2149573947,5.11,ranked,2
2149573986,5.11,ranked,2
2149574114,5.11,ranked,2
2149574406,5.11,ranked,2
2149574616,5.11,ranked,2
2149574741,5.11,ranked,2
2149574941,5.11,ranked,2
2149574974,5.11,ranked,2
2149580942,5.11,ranked,2
2149580994,5.11,ranked,2
2149581513,5.11,ranked,2
2149581541,5.11,ranked,2
2149581595,5.11,ranked,2
2149581829,5.11,ranked,2
2149581857,5.11,ranked,2
2149581905,5.11,ranked,2
2149581937,5.11,ranked,2
2149581950,5.11,ranked,2
2149581999,5.11,ranked,2
2149582029,5.11,ranked,2
2149582097,5.11,ranked,2
2149582150,5.11,ranked,2
2149582278,5.11,ranked,2
2149582282,5.11,ranked,2
2149582445,5.11,ranked,2
2149582465,5.11,ranked,2
2149582474,5.11,ranked,2
2149582678,5.11,ranked,2
2149582708,5.11,ranked,2
2149582833,5.11,ranked,2
2149582848,5.11,ranked,2
2149582866,5.11,ranked,2
2149582975,5.11,ranked,2
2149583026,5.11,ranked,2
2149583352,5.11,ranked,2
2149583506,5.11,ranked,2
2149546627,5.11,ranked,2
2149546885,5.11,ranked,2
2149546998,5.11,ranked,2
2149547118,5.11,ranked,2
2149547140,5.11,ranked,2
2149547144,5.11,ranked,2
2149547183,5.11,ranked,2
2149547242,5.11,ranked,2
2149547326,5.11,ranked,2
2149547350,5.11,ranked,2
2149547364,5.11,ranked,2
2149547393,5.11,ranked,2
2149547420,5.11,ranked,2
2149547447,5.11,ranked,2
2149547465,5.11,ranked,2
2149547724,5.11,ranked,2
2149573036,5.11,ranked,2
2149573178,5.11,ranked,2
2149573225,5.11,ranked,2
2149573346,5.11,ranked,2
2149573563,5.11,ranked,2
2149573633,5.11,ranked,2
2149573703,5.11,ranked,2
2149573769,5.11,ranked,2
2149573792,5.11,ranked,2
2149573835,5.11,ranked,2
2149573837,5.11,ranked,2
2149573868,5.11,ranked,2
2149574033,5.11,ranked,2
2149574098,5.11,ranked,2
2149574123,5.11,ranked,2
2149574127,5.11,ranked,2
2149574170,5.11,ranked,2
2149574254,5.11,ranked,2
2149574298,5.11,ranked,2
2149574497,5.11,ranked,2
2149574639,5.11,ranked,2
2149574672,5.11,ranked,2
2149574744,5.11,ranked,2
2149575047,5.11,ranked,2
2149575206,5.11,ranked,2
2149575215,5.11,ranked,2
2149575242,5.11,ranked,2
2149575556,5.11,ranked,2
2149581025,5.11,ranked,2
2149581059,5.11,ranked,2
2149581540,5.11,ranked,2
2149581559,5.11,ranked,2
2149581701,5.11,ranked,2
2149581764,5.11,ranked,2
2149581917,5.11,ranked,2
2149581933,5.11,ranked,2
2149581946,5.11,ranked,2
2149581992,5.11,ranked,2
2149582192,5.11,ranked,2
2149582237,5.11,ranked,2
2149582281,5.11,ranked,2
2149582308,5.11,ranked,2
2149582428,5.11,ranked,2
2149582446,5.11,ranked,2
2149582497,5.11,ranked,2
2149582523,5.11,ranked,2
2149582527,5.11,ranked,2
2149582552,5.11,ranked,2
2149582607,5.11,ranked,2
2149582758,5.11,ranked,2
2149582774,5.11,ranked,2
2149582847,5.11,ranked,2
2149583068,5.11,ranked,2
2149583154,5.11,ranked,2
2149583194,5.11,ranked,2
2149583210,5.11,ranked,2
2149583353,5.11,ranked,2
2149583414,5.11,ranked,2
2149583546,5.11,ranked,2
2149547160,5.11,ranked,2
2149547257,5.11,ranked,2
2149547305,5.11,ranked,2
2149547313,5.11,ranked,2
2149547336,5.11,ranked,2
2149547349,5.11,ranked,2
2149547363,5.11,ranked,2
2149547396,5.11,ranked,2
2149547547,5.11,ranked,2
2149547586,5.11,ranked,2
2149547803,5.11,ranked,2
2149547917,5.11,ranked,2
2149573455,5.11,ranked,2
2149573523,5.11,ranked,2
2149573713,5.11,ranked,2
2149573766,5.11,ranked,2
2149573830,5.11,ranked,2
2149573945,5.11,ranked,2
2149573997,5.11,ranked,2
2149574032,5.11,ranked,2
2149574075,5.11,ranked,2
2149574125,5.11,ranked,2
2149574151,5.11,ranked,2
2149574253,5.11,ranked,2
2149574412,5.11,ranked,2
2149574477,5.11,ranked,2
2149574480,5.11,ranked,2
2149574587,5.11,ranked,2
2149574617,5.11,ranked,2
2149574730,5.11,ranked,2
2149574782,5.11,ranked,2
2149574881,5.11,ranked,2
2149574885,5.11,ranked,2
2149575072,5.11,ranked,2
2149575080,5.11,ranked,2
2149575099,5.11,ranked,2
2149575141,5.11,ranked,2
2149575208,5.11,ranked,2
2149575368,5.11,ranked,2
2149575389,5.11,ranked,2
2149575397,5.11,ranked,2
2149575416,5.11,ranked,2
2149575461,5.11,ranked,2
2149575644,5.11,ranked,2
2149575817,5.11,ranked,2
2149575867,5.11,ranked,2
2149575940,5.11,ranked,2
2149575975,5.11,ranked,2
2149576076,5.11,ranked,2
2149576160,5.11,ranked,2
2149581772,5.11,ranked,2
2149581990,5.11,ranked,2
2149582053,5.11,ranked,2
2149582173,5.11,ranked,2
2149582234,5.11,ranked,2
2149582328,5.11,ranked,2
2149582335,5.11,ranked,2
2149582363,5.11,ranked,2
2149582383,5.11,ranked,2
2149582433,5.11,ranked,2
2149582461,5.11,ranked,2
2149582469,5.11,ranked,2
2149582590,5.11,ranked,2
2149582681,5.11,ranked,2
2149582684,5.11,ranked,2
2149582736,5.11,ranked,2
2149582757,5.11,ranked,2
2149582842,5.11,ranked,2
2149582851,5.11,ranked,2
2149582871,5.11,ranked,2
2149582949,5.11,ranked,2
2149583024,5.11,ranked,2
2149583058,5.11,ranked,2
2149583078,5.11,ranked,2
2149583099,5.11,ranked,2
2149583208,5.11,ranked,2
2149583299,5.11,ranked,2
2149583334,5.11,ranked,2
2149583355,5.11,ranked,2
2149583466,5.11,ranked,2
2149583482,5.11,ranked,2
2149583548,5.11,ranked,2
2149583664,5.11,ranked,2
2149583879,5.11,ranked,2
2149583933,5.11,ranked,2
2149547114,5.11,ranked,2
2149547268,5.11,ranked,2
2149547314,5.11,ranked,2
2149547344,5.11,ranked,2
2149547390,5.11,ranked,2
2149547422,5.11,ranked,2
2149547461,5.11,ranked,2
2149547504,5.11,ranked,2
2149547551,5.11,ranked,2
2149547623,5.11,ranked,2
2149547626,5.11,ranked,2
2149547654,5.11,ranked,2
2149547695,5.11,ranked,2
2149547699,5.11,ranked,2
2149547713,5.11,ranked,2
2149547745,5.11,ranked,2
2149548139,5.11,ranked,2
2149573282,5.11,ranked,2
2149573740,5.11,ranked,2
2149573794,5.11,ranked,2
2149573967,5.11,ranked,2
2149574000,5.11,ranked,2
2149574048,5.11,ranked,2
2149574116,5.11,ranked,2
2149574137,5.11,ranked,2
2149574300,5.11,ranked,2
2149574367,5.11,ranked,2
2149574414,5.11,ranked,2
2149574475,5.11,ranked,2
2149574494,5.11,ranked,2
2149574523,5.11,ranked,2
2149574525,5.11,ranked,2
2149574579,5.11,ranked,2
2149574628,5.11,ranked,2
2149574649,5.11,ranked,2
2149574669,5.11,ranked,2
2149574687,5.11,ranked,2
2149574778,5.11,ranked,2
2149574800,5.11,ranked,2
2149574927,5.11,ranked,2
2149574942,5.11,ranked,2
2149574972,5.11,ranked,2
2149575011,5.11,ranked,2
2149575076,5.11,ranked,2
2149575192,5.11,ranked,2
2149575221,5.11,ranked,2
2149575237,5.11,ranked,2
2149575265,5.11,ranked,2
2149575281,5.11,ranked,2
2149575304,5.11,ranked,2
2149575365,5.11,ranked,2
2149575413,5.11,ranked,2
2149575460,5.11,ranked,2
2149575478,5.11,ranked,2
2149575494,5.11,ranked,2
2149575681,5.11,ranked,2
2149575745,5.11,ranked,2
2149575753,5.11,ranked,2
2149576075,5.11,ranked,2
2149581852,5.11,ranked,2
2149582101,5.11,ranked,2
2149582222,5.11,ranked,2
2149582495,5.11,ranked,2
2149582529,5.11,ranked,2
2149582610,5.11,ranked,2
2149582700,5.11,ranked,2
2149582725,5.11,ranked,2
2149582754,5.11,ranked,2
2149582991,5.11,ranked,2
2149583029,5.11,ranked,2
2149583050,5.11,ranked,2
2149583063,5.11,ranked,2
2149583083,5.11,ranked,2
2149583153,5.11,ranked,2
2149583175,5.11,ranked,2
2149583178,5.11,ranked,2
2149583211,5.11,ranked,2
2149583219,5.11,ranked,2
2149583254,5.11,ranked,2
2149583271,5.11,ranked,2
2149583327,5.11,ranked,2
2149583356,5.11,ranked,2
2149583378,5.11,ranked,2
2149583469,5.11,ranked,2
2149583595,5.11,ranked,2
2149583602,5.11,ranked,2
2149583657,5.11,ranked,2
2149583688,5.11,ranked,2
2149583760,5.11,ranked,2
2149583811,5.11,ranked,2
2149583885,5.11,ranked,2
2149583934,5.11,ranked,2
2149583968,5.11,ranked,2
2149584005,5.11,ranked,2
2149584049,5.11,ranked,2
2149584104,5.11,ranked,2
2149584161,5.11,ranked,2
2149584292,5.11,ranked,2
2149584624,5.11,ranked,2
2149547120,5.11,ranked,2
2149547264,5.11,ranked,2
2149547304,5.11,ranked,2
2149547337,5.11,ranked,2
2149547433,5.11,ranked,2
2149547535,5.11,ranked,2
2149547573,5.11,ranked,2
2149547657,5.11,ranked,2
2149547747,5.11,ranked,2
2149547801,5.11,ranked,2
2149547879,5.11,ranked,2
2149547947,5.11,ranked,2
2149547978,5.11,ranked,2
2149548042,5.11,ranked,2
2149548077,5.11,ranked,2
2149548137,5.11,ranked,2
2149548162,5.11,ranked,2
2149548346,5.11,ranked,2
2149574256,5.11,ranked,2
2149574290,5.11,ranked,2
2149574415,5.11,ranked,2
2149574476,5.11,ranked,2
2149574578,5.11,ranked,2
2149574619,5.11,ranked,2
2149574655,5.11,ranked,2
2149574742,5.11,ranked,2
2149574745,5.11,ranked,2
2149574807,5.11,ranked,2
2149574925,5.11,ranked,2
2149574939,5.11,ranked,2
2149575010,5.11,ranked,2
2149575049,5.11,ranked,2
2149575120,5.11,ranked,2
2149575179,5.11,ranked,2
2149575228,5.11,ranked,2
2149575241,5.11,ranked,2
2149575323,5.11,ranked,2
2149575331,5.11,ranked,2
2149575363,5.11,ranked,2
2149575391,5.11,ranked,2
2149575411,5.11,ranked,2
2149575457,5.11,ranked,2
2149575560,5.11,ranked,2
2149575764,5.11,ranked,2
2149575775,5.11,ranked,2
2149575812,5.11,ranked,2
2149575874,5.11,ranked,2
2149575902,5.11,ranked,2
2149575960,5.11,ranked,2
2149575976,5.11,ranked,2
2149576030,5.11,ranked,2
2149576323,5.11,ranked,2
2149576354,5.11,ranked,2
2149576685,5.11,ranked,2
2149576818,5.11,ranked,2
2149576876,5.11,ranked,2
2149576960,5.11,ranked,2
2149581508,5.11,ranked,2
2149582374,5.11,ranked,2
2149582849,5.11,ranked,2
2149582894,5.11,ranked,2
2149582936,5.11,ranked,2
2149583028,5.11,ranked,2
2149583148,5.11,ranked,2
2149583205,5.11,ranked,2
2149583251,5.11,ranked,2
2149583296,5.11,ranked,2
2149583395,5.11,ranked,2
2149583419,5.11,ranked,2
2149583479,5.11,ranked,2
2149583596,5.11,ranked,2
2149583673,5.11,ranked,2
2149583718,5.11,ranked,2
2149583842,5.11,ranked,2
2149583850,5.11,ranked,2
2149583903,5.11,ranked,2
2149583911,5.11,ranked,2
2149583928,5.11,ranked,2
2149583942,5.11,ranked,2
2149583991,5.11,ranked,2
2149584046,5.11,ranked,2
2149584096,5.11,ranked,2
2149584197,5.11,ranked,2
2149584604,5.11,ranked,2
2149584666,5.11,ranked,2
2149584826,5.11,ranked,2
2149584909,5.11,ranked,2
2149585033,5.11,ranked,2
2149585371,5.11,ranked,2
2149547322,5.11,ranked,2
2149547351,5.11,ranked,2
2149547395,5.11,ranked,2
2149547446,5.11,ranked,2
2149547546,5.11,ranked,2
2149547572,5.11,ranked,2
2149547602,5.11,ranked,2
2149547708,5.11,ranked,2
2149547743,5.11,ranked,2
2149547769,5.11,ranked,2
2149547808,5.11,ranked,2
2149547882,5.11,ranked,2
2149547945,5.11,ranked,2
2149547976,5.11,ranked,2
2149548005,5.11,ranked,2
2149548021,5.11,ranked,2
2149548079,5.11,ranked,2
2149548092,5.11,ranked,2
2149548134,5.11,ranked,2
2149548152,5.11,ranked,2
2149548158,5.11,ranked,2
2149548180,5.11,ranked,2
2149548197,5.11,ranked,2
2149548212,5.11,ranked,2
2149548295,5.11,ranked,2
2149548369,5.11,ranked,2
2149548552,5.11,ranked,2
2149548720,5.11,ranked,2
2149573948,5.11,ranked,2
2149574496,5.11,ranked,2
2149574612,5.11,ranked,2
2149574880,5.11,ranked,2
2149575088,5.11,ranked,2
2149575103,5.11,ranked,2
2149575118,5.11,ranked,2
